//----- A set of 8689 addresses in Essonne from the national "Cadastre" registery  -----------------
//- Concerns only places with one the following postal code :
// 91410 Dourdan + ....
// 91870 Boissy-le-Sec
// 91530 Sermaise

//	Tuples structure :  <Longitude, Latitude, Localisation, PostalCode, Town, Country>

addressBase = {
	<1.9618937,48.4983702,	"2 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9622325,48.4985354,	"6 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9623935,48.4986179,	"8 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9627267,48.4989001,	"14 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9631702,48.4987731,	"41 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.963339,48.4986759,	"39 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9635327,48.4985658,	"37 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9637108,48.4984917,	"35 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9638509,48.498426,	"33 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9639018,48.4988741,	"3 Impasse de la Coliche", 91410, "Corbreuse", "France">,
	<1.9634883,48.498717,	"44 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9625748,48.4969406,	"1 Impasse de la Sente Marly", 91410, "Corbreuse", "France">,
	<1.9628912,48.4969097,	"16 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9629951,48.4966144,	"4 Impasse des Quatre Routes", 91410, "Corbreuse", "France">,
	<1.9631469,48.4966339,	"7 Impasse des Quatre Routes", 91410, "Corbreuse", "France">,
	<1.9630595,48.4978459,	"7 Impasse de la Cognette", 91410, "Corbreuse", "France">,
	<1.9630584,48.497795,	"5 Impasse de la Cognette", 91410, "Corbreuse", "France">,
	<1.9632981,48.4978305,	"2 Impasse de la Cognette", 91410, "Corbreuse", "France">,
	<1.9631489,48.4978938,	"4 Impasse de la Cognette", 91410, "Corbreuse", "France">,
	<1.9624075,48.4967128,	"3 Impasse de la Sente Marly", 91410, "Corbreuse", "France">,
	<1.9611958,48.4951828,	"2 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9617969722222217,48.49795200555555,	"1 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9617969722222217,48.49795200555555,	"3 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9627014,48.4992143,	"21 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9625643,48.4992619,	"19 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9622077,48.4992935,	"14 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9621005,48.4993467,	"12 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.962004,48.4994102,	"10 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9619057,48.4994758,	"8 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9618198,48.4995383,	"6 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9617168,48.4996109,	"4 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9616689,48.4997881,	"3 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.961795,48.499701,	"5 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9618847,48.4996438,	"7 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9619883,48.4995726,	"9 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.962115,48.4994837,	"11 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9622271,48.4994192,	"13 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9623429,48.4993541,	"15 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9624484,48.4993036,	"17 Rue du Hurepoix", 91410, "Corbreuse", "France">,
	<1.9631452,48.499353,	"3 Rue des Petites", 91410, "Corbreuse", "France">,
	<1.9632457,48.499402,	"5 Rue des Petites", 91410, "Corbreuse", "France">,
	<1.96344,48.4995274,	"9 Rue des Petites", 91410, "Corbreuse", "France">,
	<1.9617969722222217,48.49795200555555,	"1 Impasse du Parc", 91410, "Corbreuse", "France">,
	<1.9617969722222217,48.49795200555555,	"3 Impasse du Parc", 91410, "Corbreuse", "France">,
	<1.9618755,48.4963652,	"74 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.961955,48.4963227,	"74bis Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9548988,48.5019533,	"12 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9549832,48.5016209,	"10 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9553549,48.5015102,	"8 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9551558,48.501577,	"8bis Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9556957,48.5013461,	"4 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9583017,48.5031249,	"17 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9563794,48.5012653,	"3 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9615002,48.4941664,	"21 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9581925,48.5028402,	"15 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.958017,48.4998955,	"22 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9599829,48.4974819,	"56 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9608738,48.5010727,	"10 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9598211,48.5044883,	"37 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9606343,48.4980962,	"13 Rue de la Ferme Thibault", 91410, "Corbreuse", "France">,
	<1.9569429,48.5014144,	"3 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9633047,48.4988217,	"46 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9634358,48.4974725,	"21 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9629178,48.4999191,	"30 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9585004,48.503377,	"22 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9559058,48.5011075,	"7 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9586983,48.499542,	"29 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9608715,48.4997721,	"7 Rue des Ecoles", 91410, "Corbreuse", "France">,
	<1.9608326,48.4969015,	"64 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9594141,48.4988911,	"2 Rue des Ecoles", 91410, "Corbreuse", "France">,
	<1.9573778,48.501141,	"8 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9629967,48.4970117,	"15 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9621156,48.5002147,	"22 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9605643,48.5016905,	"5 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9626076,48.5000592,	"26 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9568373,48.5017171,	"3 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9622397,48.5029299,	"12 Rue des Chapons", 91410, "Corbreuse", "France">,
	<1.9570087,48.501113,	"4 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9617134,48.4964373,	"72 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9606205,48.4970315,	"62 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9593478,48.4981745,	"44 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.959645,48.4982843,	"43 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9635853,48.4974683,	"26 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9563415,48.5012992,	"2 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9620614,48.4984551,	"4 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9615084,48.4965415,	"70 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9606546,48.5013528,	"7 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9608423833333335,48.50139145,	"7bis Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9598841,48.5021989,	"17B Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9597502,48.5020406,	"17A Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9597941,48.5042016,	"35 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9596764,48.4967725,	"3 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9579544,48.5000145,	"20bis Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.958052,48.5002161,	"20 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9595575,48.5014316,	"2 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9575059,48.5020774,	"6 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9619748,48.4945182,	"15 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9622835,48.4974087,	"9 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9630601,48.4989799,	"48 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9577697,48.5007404,	"14 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9583182,48.5000432,	"23 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9615393,48.4966925,	"71 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9617815,48.5001932,	"20 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9596193,48.5018627,	"13 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9599783,48.5016752,	"4bis Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9601021,48.5016323,	"4ter Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9598522,48.5017048,	"4 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9595115,48.5014055,	"3 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9595294,48.5013048,	"4 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9594223,48.5013433,	"6 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9550096,48.5009089,	"1 Chemin des Dixmes", 91410, "Corbreuse", "France">,
	<1.9607977,48.4977307,	"5 Rue de la Ferme Thibault", 91410, "Corbreuse", "France">,
	<1.9611133,48.4939905,	"10 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9566973,48.5015428,	"1 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9626486,48.4988167,	"12 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9633098,48.4973215,	"19 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9630566,48.4968751,	"18 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9586583,48.4999396,	"27 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9598397,48.4981691,	"49 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9598787,48.4975739,	"54 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9611406,48.4967382,	"66 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9619386,48.4964905,	"75 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.960167,48.502803,	"23 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9597535,48.5032109,	"29 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.963257,48.4967633,	"5 Impasse des Quatre Routes", 91410, "Corbreuse", "France">,
	<1.9597085,48.5010395,	"13 Rue du Clos de Coignières", 91410, "Corbreuse", "France">,
	<1.9598846,48.4969124,	"1 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9598168,48.4965252,	"5 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9604513,48.4971252,	"60 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9595727,48.5014625,	"1 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.959497,48.501294,	"5 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9593577,48.5013703,	"7 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9592777,48.501458,	"9 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9593244,48.501429,	"8 Place des Montceaux", 91410, "Corbreuse", "France">,
	<1.9598705,48.5041456,	"36 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9623928,48.4989158,	"7 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9613388,48.4966306,	"68 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9587158,48.5035641,	"24 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9633661,48.4994562,	"7 Rue des Petites", 91410, "Corbreuse", "France">,
	<1.959818,48.5034647,	"31 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9593864,48.4922771,	"37 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9625041,48.4986904,	"10 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9639063,48.4987352,	"4 Impasse de la Coliche", 91410, "Corbreuse", "France">,
	<1.9583966,48.4999638,	"25 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9639913,48.4984845,	"42 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9633678,48.497201,	"22 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9649984,48.4986087,	"12 Impasse de l'Angletin", 91410, "Corbreuse", "France">,
	<1.9625158,48.4989888,	"9 Mail des Grandes Ouches", 91410, "Corbreuse", "France">,
	<1.9593899,48.4965794,	"9 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9597719,48.4964911,	"7 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9616441,48.5028167,	"8 Rue des Chapons", 91410, "Corbreuse", "France">,
	<1.9593698,48.4983998,	"39 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9593082,48.4984437,	"39A Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9596463,48.5016419,	"2bis Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9595908,48.5016764,	"2 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9599338,48.4928115,	"35 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9620059,48.5028827,	"10 Rue des Chapons", 91410, "Corbreuse", "France">,
	<1.9581069,48.5007277,	"2 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9581076,48.5005758,	"2bis Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9648948,48.4984893,	"10 Impasse de l'Angletin", 91410, "Corbreuse", "France">,
	<1.959831,48.5038776,	"34 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9585588,48.5011285,	"7 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9633129,48.49928,	"6 Rue des Petites", 91410, "Corbreuse", "France">,
	<1.9630182,48.4965111,	"9 Impasse des Quatre Routes", 91410, "Corbreuse", "France">,
	<1.9620817,48.4964225,	"77 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9624656,48.4949339,	"9 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9590728,48.5011144,	"12 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9587297,48.501056,	"12B Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9587432,48.5010561,	"12C Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9587568,48.5010562,	"12D Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9606053,48.4963806,	"3 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9578547,48.5032333,	"1 Chemin des Anes", 91410, "Corbreuse", "France">,
	<1.9607112,48.4962873,	"8 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9623289,48.4948028,	"11 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9625742,48.4971859,	"13 Rue de l'Antiquin", 91410, "Corbreuse", "France">,
	<1.9608073,48.5012251,	"9 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9628988,48.4953538,	"3 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.962737,48.4952067,	"5 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9606107,48.4961526,	"6 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9603304,48.4961817,	"5 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9624699,48.4962281,	"81 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9605008,48.4960425,	"4 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9603173,48.4961344,	"7 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9565388,48.5012738,	"1 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9600102,48.5017607,	"1 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9594175,48.4980826,	"46 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9597971,48.5051588,	"44 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.959888,48.5049513,	"42 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9599508,48.5045786,	"38 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9614972,48.4989472,	"1 Rue de la Beauce", 91410, "Corbreuse", "France">,
	<1.9626057,48.495065,	"7 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9593022,48.4983066,	"42bis Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9593921,48.5057518,	"46 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9605456,48.4966039,	"1bis Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9591964,48.503552,	"26 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9603314,48.4940893,	"32 Rue de Marly", 91410, "Corbreuse", "France">,
	<1.9647427,48.4977493,	"5 Rue de l'Angletin", 91410, "Corbreuse", "France">,
	<1.9617275,48.4966128,	"73 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9599173,48.5047894,	"40 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9613832,48.494041,	"23 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9582946,48.4972224,	"11 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9599202,48.49472,	"28bis Rue de Marly", 91410, "Corbreuse", "France">,
	<1.9600355,48.4948381,	"28 Rue de Marly", 91410, "Corbreuse", "France">,
	<1.9584145,48.4971364,	"9 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9590977,48.5014479,	"11 Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9595031,48.5040378,	"31 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.959041,48.4966742,	"2 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9587674,48.4967532,	"3 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9588114,48.49689,	"4 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9586896,48.4968711,	"5 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9585358,48.4972119,	"10 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.96116,48.5008097,	"14 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9608078,48.4964514,	"10 Rue Saint-perrier", 91410, "Corbreuse", "France">,
	<1.9604448,48.4943535,	"30 Rue de Marly", 91410, "Corbreuse", "France">,
	<1.95858,48.4969928,	"7 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9590304,48.4964132,	"8 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9639969,48.4995457,	"35 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9588753,48.4963146,	"10 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9607331,48.4945601,	"29 Rue de Marly", 91410, "Corbreuse", "France">,
	<1.958447,48.501077,	"5bis Rue des Montceaux", 91410, "Corbreuse", "France">,
	<1.9571088,48.5013284,	"7 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9622854,48.5001554,	"24 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9583806,48.497337,	"12 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9605012,48.4940645,	"35 Rue de Marly", 91410, "Corbreuse", "France">,
	<1.9570959,48.5029467,	"8 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9575511,48.5034198,	"2 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9631559,48.495632,	"1 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9630132,48.4954854,	"1bis Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9574332,48.5032775,	"4 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9603417,48.5044738,	"4 Rue Potin", 91410, "Corbreuse", "France">,
	<1.9587993,48.4971974,	"8 Rue de la Rapasse Madame", 91410, "Corbreuse", "France">,
	<1.9605491,48.5045929,	"6 Rue Potin", 91410, "Corbreuse", "France">,
	<1.9611502,48.5035002,	"3 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9638335,48.4995287,	"34A Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9609354,48.5039701,	"7 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9589687,48.4962703,	"13 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9572682,48.5030973,	"6 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9609132,48.5037204,	"5 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9572974,48.5030081,	"3 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9640161,48.4994554,	"36 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9578964,48.5034929,	"2 Chemin des Anes", 91410, "Corbreuse", "France">,
	<1.9572775,48.501322,	"11 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9556148,48.5012507,	"13 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.955217,48.5014307,	"15 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9628383,48.4960453,	"85 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9586958,48.4961955,	"12 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9576218,48.4967895,	"9 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9578103,48.4966294,	"7 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9598704,48.4938913,	"7 Chemin des Ecrouelles", 91410, "Corbreuse", "France">,
	<1.9581941,48.496302,	"3 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9585278,48.4978546,	"6 Impasse des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9580054,48.4964636,	"5 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9582945,48.4977784,	"4 Impasse des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9574679,48.4974298,	"21 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9585695,48.4979384,	"10 Impasse des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9585803,48.4978904,	"8 Impasse des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9577253,48.4974722,	"12 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9573165,48.497148,	"10 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9572622,48.4973047,	"19 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9571536,48.4972684,	"17 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.958829,48.4961778,	"15 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9577655,48.4968359,	"6 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9574449,48.4969353,	"11 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9572445,48.4971017,	"13 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9571672,48.4972173,	"15 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9574808,48.4970118,	"8 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9582592,48.4959163,	"14 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9549958,48.5015041,	"17 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9581381,48.4976836,	"2 Impasse des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9575304,48.5037576,	"4 Chemin des Anes", 91410, "Corbreuse", "France">,
	<1.9623267,48.4962982,	"79bis Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9622363,48.4963455,	"79 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9573562,48.4977987,	"23 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9576020368421052,48.50144163684212,	"13 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9569463,48.4978865,	"25 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9569584,48.4981058,	"20 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9568393,48.4981293,	"29 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9580776,48.4964961,	"4 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9614671,48.5031695,	"2 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9567639,48.4982814,	"31 Rue des Aricandiers", 91410, "Corbreuse", "France">,
	<1.9613947,48.503356,	"8 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9609991,48.5032865,	"4 Allée de la Gambade", 91410, "Corbreuse", "France">,
	<1.9604886,48.4933427,	"29 Rue du Plessis", 91410, "Corbreuse", "France">,
	<1.9577987,48.5024194,	"11 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.9621395,48.5002817,	"21 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9582995,48.4958162,	"21 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9598203111111114,48.49239147777777,	"2 La Grange de Paris", 91410, "Corbreuse", "France">,
	<1.9642231,48.4994709,	"37 Rue d'Etampes", 91410, "Corbreuse", "France">,
	<1.9555096,48.5014389,	"6 Rue du Trou", 91410, "Corbreuse", "France">,
	<1.9584524,48.4959185,	"19 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9601669,48.4936483,	"3 Chemin des Ecrouelles", 91410, "Corbreuse", "France">,
	<1.9586567,48.4960549,	"17 Rue du Cordier", 91410, "Corbreuse", "France">,
	<1.9568414,48.5026116,	"12 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9627188,48.4959433,	"84 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9622282,48.4961659,	"78 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9623819,48.4960941,	"80 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.956993,48.5028383,	"10 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9564484,48.5023631,	"18 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9582325,48.5038295,	"21 Rue du Petit Four", 91410, "Corbreuse", "France">,
	<1.956626,48.5025122,	"14 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9625541,48.4960149,	"82 Rue de l'Orme Creux", 91410, "Corbreuse", "France">,
	<1.9565807,48.502482,	"16 Rue Serfouette", 91410, "Corbreuse", "France">,
	<1.9554866,48.502357,	"19 Rue Serfouette", 91410, "Corbreuse", "France">,
